"","Code","MLG","Site_1_abrev","truffle_year","Sampling_year","Sampling_date","clusterssign(q>0.5)"
"1893","KON136","MLG178","KON",2017,2017,2017-11-26,"4"
"1894","KON137","MLG151","KON",2017,2017,2017-11-26,"4"
"1895","WSL119","MLG346","WSL",2017,2017,2017-11-26,"1"
"1896","WSL120","MLG346","WSL",2017,2017,2017-11-26,"1"
"1897","BOHBU411","MLG238","BOB",2017,2017,2017-12-17,"2"
"1898","BOHBU412","MLG81","BOB",2017,2017,2017-12-17,"2"
"1899","BOHBU413","MLG81","BOB",2017,2017,2017-12-17,"2"
"1900","BOHBU414","MLG73","BOB",2017,2017,2017-12-17,"2"
"1901","BOHBU415","MLG368","BOB",2017,2017,2017-12-17,"2"
"1902","BOHBU416","MLG233","BOB",2017,2017,2017-12-17,"2"
"1903","BOHBU417","MLG444","BOB",2017,2017,2017-12-17,"2"
"1904","BOHBU418","MLG235","BOB",2017,2017,2017-12-17,"2"
"1905","BOHBU419","MLG367","BOB",2017,2017,2017-12-17,"2"
"1906","BOHBU420","MLG367","BOB",2017,2017,2017-12-17,"2"
"1907","FRIC131","MLG384","FRI",2017,2017,2017-12-17,"4"
"1908","HAN057","MLG351","HAN",2017,2017,2017-12-17,"4"
"1909","HAN058","MLG351","HAN",2017,2017,2017-12-17,"4"
"1910","KON138","MLG151","KON",2017,2017,2017-12-17,"4"
"1911","KON139","MLG176","KON",2017,2017,2017-12-17,"4"
"1912","KON140","MLG151","KON",2017,2017,2017-12-17,"4"
"1913","FRIC132","MLG227","FRI",2017,2018,2018-01-07,"4"
"1914","FRIC133","MLG384","FRI",2017,2018,2018-01-07,"4"
"1915","FRIC134","MLG384","FRI",2017,2018,2018-01-07,"4"
"1916","HAN059","MLG351","HAN",2017,2018,2018-01-07,"4"
"1917","WSL121","MLG346","WSL",2017,2018,2018-01-07,"1"
"1918","BOHBU421","MLG77","BOB",2017,2018,2018-01-08,"2"
"1919","BOHBU422","MLG235","BOB",2017,2018,2018-01-08,"2"
"1920","BOHBU423","MLG381","BOB",2017,2018,2018-01-08,"2"
"1921","BOHBU424","MLG423","BOB",2017,2018,2018-01-08,"2"
"1922","BOHBU425","MLG77","BOB",2017,2018,2018-01-08,"2"
"1923","BOHBU426","MLG238","BOB",2017,2018,2018-01-08,"2"
"1924","BOHBU427","MLG423","BOB",2017,2018,2018-01-08,"2"
"1925","KON141","MLG151","KON",2017,2018,2018-01-08,"4"
"1926","HAN016","MLG284","HAN",2017,2018,2018-01-28,"4"
"1927","HAN034","MLG347","HAN",2017,2018,2018-01-28,"4"
"1928","LIM161","MLG208","LIM",2017,2018,2018-01-28,"4"
"1929","BOHBU428","MLG67","BOB",2017,2018,2018-01-29,"2"
"1930","BOHBU429","MLG235","BOB",2017,2018,2018-01-29,"2"
"1931","KON142","MLG151","KON",2017,2018,2018-01-30,"4"
"1932","HAN061","MLG351","HAN",2017,2018,2018-03-10,"4"
"1933","HAN062","MLG351","HAN",2017,2018,2018-03-10,"4"
"1934","BOHBU430","MLG73","BOB",2017,2018,2018-03-11,"2"
"1935","BOHBU431","MLG431","BOB",2017,2018,2018-03-11,"2"
"1936","BOHBU432","MLG235","BOB",2017,2018,2018-03-11,"2"
"1937","BOHBU433","MLG81","BOB",2017,2018,2018-03-11,"2"
"1938","BOHBU434","MLG199","BOB",2017,2018,2018-03-11,"2"
"1939","BOHBU435","MLG77","BOB",2017,2018,2018-03-11,"2"
"1940","BRU154","MLG449","BRU",2017,2018,2018-03-12,"3"
"1941","BRU155","MLG307","BRU",2017,2018,2018-03-12,"1"
"1942","BRU157","MLG136","BRU",2017,2018,2018-03-12,"4"
"1943","BRU158","MLG449","BRU",2017,2018,2018-03-12,"3"
"1944","BRU159","MLG449","BRU",2017,2018,2018-03-12,"3"
"1945","BRU161","MLG449","BRU",2017,2018,2018-03-12,"3"
"1946","BRU162","MLG449","BRU",2017,2018,2018-03-12,"3"
"1947","BRU164","MLG449","BRU",2017,2018,2018-03-12,"3"
"1948","HAN065","MLG351","HAN",2017,2018,2018-03-30,"4"
"1949","HAN066","MLG351","HAN",2017,2018,2018-03-30,"4"
"1950","BRU166","MLG449","BRU",2017,2018,2018-03-31,"3"
"1951","BRU167","MLG449","BRU",2017,2018,2018-03-31,"3"
"1952","BRU168","MLG449","BRU",2017,2018,2018-03-31,"3"
"1953","BRU170","MLG449","BRU",2017,2018,2018-03-31,"3"
"1954","BRU172","MLG449","BRU",2017,2018,2018-03-31,"3"
"1955","BRU173","MLG8","BRU",2017,2018,2018-03-31,"3"
"1956","WSL122","MLG346","WSL",2017,2018,2018-03-31,"1"
"1957","BOHBU436","MLG82","BOB",2017,2018,2018-04-01,"2"
"1958","BOHBU437","MLG188","BOB",2017,2018,2018-04-01,"2"
"1959","BOHBU438","MLG436","BOB",2017,2018,2018-04-01,"2"
"1960","LIM162","MLG208","LIM",2017,2018,2018-04-01,"4"
"1961","LIM164","MLG208","LIM",2017,2018,2018-04-01,"4"
"1962","LIM165","MLG156","LIM",2017,2018,2018-04-01,"4"
"1963","LIM167","MLG122","LIM",2017,2018,2018-04-01,"4"
"1964","LIM168","MLG156","LIM",2017,2018,2018-04-01,"4"
"1965","LIM169","MLG156","LIM",2017,2018,2018-04-01,"4"
"1966","BRU178","MLG136","BRU",2018,2018,2018-05-13,"4"
"1967","LIM170","MLG156","LIM",2018,2018,2018-05-13,"4"
"1968","LIM171","MLG208","LIM",2018,2018,2018-05-13,"4"
"1969","LIM172","MLG156","LIM",2018,2018,2018-05-13,"4"
"1970","LIM173","MLG208","LIM",2018,2018,2018-05-13,"4"
"1971","WSL123","MLG346","WSL",2018,2018,2018-05-13,"1"
"1972","HAN017","MLG164","HAN",2018,2018,2018-06-03,"4"
"1973","WSL124","MLG346","WSL",2018,2018,2018-06-03,"1"
"1974","WSL125","MLG346","WSL",2018,2018,2018-06-03,"1"
"1975","BRU182","MLG32","BRU",2018,2018,2018-06-04,"4"
"1976","BRU183","MLG136","BRU",2018,2018,2018-06-04,"4"
"1977","BRU186","MLG136","BRU",2018,2018,2018-06-04,"4"
"1978","HAN067","MLG351","HAN",2018,2018,2018-06-04,"4"
"1979","HAN068","MLG351","HAN",2018,2018,2018-06-05,"4"
"1980","BRU187","MLG224","BRU",2018,2018,2018-06-24,"1"
"1981","BRU188","MLG449","BRU",2018,2018,2018-06-24,"3"
"1982","BRU189","MLG449","BRU",2018,2018,2018-06-24,"3"
"1983","BRU190","MLG449","BRU",2018,2018,2018-06-24,"3"
"1984","BRU191","MLG224","BRU",2018,2018,2018-06-24,"1"
"1985","BRU193","MLG449","BRU",2018,2018,2018-06-24,"3"
"1986","BRU194","MLG449","BRU",2018,2018,2018-06-24,"3"
"1987","BUR146","MLG7","BUR",2018,2018,2018-06-24,"3"
"1988","LIM174","MLG416","LIM",2018,2018,2018-06-24,"2"
"1989","LIM175","MLG208","LIM",2018,2018,2018-06-24,"4"
"1990","LIM176","MLG156","LIM",2018,2018,2018-06-24,"4"
"1991","LIM177","MLG208","LIM",2018,2018,2018-06-24,"4"
"1992","LIM178","MLG416","LIM",2018,2018,2018-06-24,"2"
"1993","HAN069","MLG351","HAN",2018,2018,2018-06-25,"4"
"1994","HAN070","MLG351","HAN",2018,2018,2018-06-26,"4"
"1995","HAN071","MLG351","HAN",2018,2018,2018-06-27,"4"
"1996","BOHBU439","MLG81","BOB",2018,2018,2018-06-29,"2"
"1997","BOHBU440","MLG116","BOB",2018,2018,2018-06-29,"2"
"1998","BOHBU441","MLG81","BOB",2018,2018,2018-06-29,"2"
"1999","BOHBU442","MLG81","BOB",2018,2018,2018-06-29,"2"
"2000","HAN019","MLG284","HAN",2018,2018,2018-06-29,"4"
"2001","HAN020","MLG164","HAN",2018,2018,2018-06-30,"4"
"2002","HAN021","MLG306","HAN",2018,2018,2018-07-01,"1"
"2003","HAN022","MLG164","HAN",2018,2018,2018-07-02,"4"
"2004","HAN023","MLG284","HAN",2018,2018,2018-07-03,"4"
"2005","BRU195","MLG449","BRU",2018,2018,2018-07-15,"3"
"2006","BRU196","MLG449","BRU",2018,2018,2018-07-15,"3"
"2007","BRU197","MLG449","BRU",2018,2018,2018-07-15,"3"
"2008","BRU198","MLG449","BRU",2018,2018,2018-07-15,"3"
"2009","BRU199","MLG449","BRU",2018,2018,2018-07-15,"3"
"2010","BRU201","MLG449","BRU",2018,2018,2018-07-15,"3"
"2011","HAN024","MLG164","HAN",2018,2018,2018-07-15,"4"
"2012","LIM179","MLG208","LIM",2018,2018,2018-07-17,"4"
"2013","LIM180","MLG156","LIM",2018,2018,2018-07-17,"4"
"2014","LIM181","MLG156","LIM",2018,2018,2018-07-17,"4"
"2015","LIM182","MLG156","LIM",2018,2018,2018-07-17,"4"
"2016","LIM183","MLG416","LIM",2018,2018,2018-07-17,"2"
"2017","LIM184","MLG156","LIM",2018,2018,2018-07-17,"4"
"2018","LIM185","MLG416","LIM",2018,2018,2018-07-17,"2"
"2019","LIM186","MLG156","LIM",2018,2018,2018-07-17,"4"
"2020","LIM187","MLG416","LIM",2018,2018,2018-07-17,"2"
"2021","LIM188","MLG208","LIM",2018,2018,2018-07-17,"4"
"2022","LIM189","MLG416","LIM",2018,2018,2018-07-17,"2"
"2023","LIM190","MLG416","LIM",2018,2018,2018-07-17,"2"
"2024","WSL126","MLG346","WSL",2018,2018,2018-07-17,"1"
"2025","BRU202","MLG449","BRU",2018,2018,2018-08-05,"3"
"2026","BRU203","MLG449","BRU",2018,2018,2018-08-05,"3"
"2027","BRU204","MLG449","BRU",2018,2018,2018-08-05,"3"
"2028","BRU205","MLG449","BRU",2018,2018,2018-08-05,"3"
"2029","BRU206","MLG449","BRU",2018,2018,2018-08-05,"3"
"2030","BRU207","MLG449","BRU",2018,2018,2018-08-05,"3"
"2031","BRU208","MLG136","BRU",2018,2018,2018-08-05,"4"
"2032","BRU209","MLG136","BRU",2018,2018,2018-08-05,"4"
"2033","BRU210","MLG449","BRU",2018,2018,2018-08-05,"3"
"2034","BRU211","MLG449","BRU",2018,2018,2018-08-05,"3"
"2035","BRU212","MLG136","BRU",2018,2018,2018-08-05,"4"
"2036","BRU214","MLG136","BRU",2018,2018,2018-08-05,"4"
"2037","BRU215","MLG136","BRU",2018,2018,2018-08-05,"4"
"2038","BRU216","MLG136","BRU",2018,2018,2018-08-05,"4"
"2039","BRU217","MLG136","BRU",2018,2018,2018-08-05,"4"
"2040","BRU218","MLG136","BRU",2018,2018,2018-08-05,"4"
"2041","BRU219","MLG224","BRU",2018,2018,2018-08-05,"1"
"2042","BRU220","MLG449","BRU",2018,2018,2018-08-05,"3"
"2043","BRU221","MLG449","BRU",2018,2018,2018-08-05,"3"
"2044","BRU222","MLG449","BRU",2018,2018,2018-08-05,"3"
"2045","BRU223","MLG449","BRU",2018,2018,2018-08-05,"3"
"2046","BRU224","MLG110","BRU",2018,2018,2018-08-05,"mixed"
"2047","BRU225","MLG184","BRU",2018,2018,2018-08-05,"4"
"2048","BRU226","MLG449","BRU",2018,2018,2018-08-05,"3"
"2049","LIM191","MLG208","LIM",2018,2018,2018-08-05,"4"
"2050","LIM193","MLG416","LIM",2018,2018,2018-08-05,"2"
"2051","LIM194","MLG416","LIM",2018,2018,2018-08-05,"2"
"2052","LIM195","MLG416","LIM",2018,2018,2018-08-05,"2"
"2053","LIM196","MLG156","LIM",2018,2018,2018-08-05,"4"
"2054","LIM197","MLG208","LIM",2018,2018,2018-08-05,"4"
"2055","LIM198","MLG208","LIM",2018,2018,2018-08-05,"4"
"2056","LIM199","MLG156","LIM",2018,2018,2018-08-05,"4"
"2057","LIM200","MLG416","LIM",2018,2018,2018-08-05,"2"
"2058","LIM201","MLG416","LIM",2018,2018,2018-08-05,"2"
"2059","LIM203","MLG156","LIM",2018,2018,2018-08-05,"4"
"2060","LIM204","MLG132","LIM",2018,2018,2018-08-05,"4"
"2061","LIM205","MLG416","LIM",2018,2018,2018-08-05,"2"
"2062","LIM206","MLG156","LIM",2018,2018,2018-08-05,"4"
"2063","BOHBU444","MLG67","BOB",2018,2018,2018-08-06,"2"
"2064","BOHBU446","MLG116","BOB",2018,2018,2018-08-06,"2"
"2065","BUR147","MLG7","BUR",2018,2018,2018-08-07,"3"
"2066","BUR148","MLG1","BUR",2018,2018,2018-08-07,"3"
"2067","WSL127","MLG346","WSL",2018,2018,2018-08-07,"1"
"2068","WSL128","MLG346","WSL",2018,2018,2018-08-07,"1"
"2069","WSL129","MLG346","WSL",2018,2018,2018-08-07,"1"
"2070","BRU227","MLG136","BRU",2018,2018,2018-08-25,"4"
"2071","BRU230","MLG136","BRU",2018,2018,2018-08-25,"4"
"2072","BRU231","MLG136","BRU",2018,2018,2018-08-25,"4"
"2073","BRU232","MLG136","BRU",2018,2018,2018-08-25,"4"
"2074","BRU233","MLG224","BRU",2018,2018,2018-08-25,"1"
"2075","BRU234","MLG449","BRU",2018,2018,2018-08-25,"3"
"2076","BRU235","MLG449","BRU",2018,2018,2018-08-25,"3"
"2077","BRU236","MLG449","BRU",2018,2018,2018-08-25,"3"
"2078","BUR151","MLG1","BUR",2018,2018,2018-08-25,"3"
"2079","BUR152","MLG1","BUR",2018,2018,2018-08-25,"3"
"2080","BUR153","MLG1","BUR",2018,2018,2018-08-25,"3"
"2081","BUR154","MLG1","BUR",2018,2018,2018-08-25,"3"
"2082","LIM207","MLG416","LIM",2018,2018,2018-08-25,"2"
"2083","LIM208","MLG416","LIM",2018,2018,2018-08-25,"2"
"2084","LIM210","MLG156","LIM",2018,2018,2018-08-25,"4"
"2085","LIM211","MLG416","LIM",2018,2018,2018-08-25,"2"
"2086","LIM212","MLG156","LIM",2018,2018,2018-08-25,"4"
"2087","LIM213","MLG416","LIM",2018,2018,2018-08-25,"2"
"2088","LIM214","MLG208","LIM",2018,2018,2018-08-25,"4"
"2089","WSL130","MLG346","WSL",2018,2018,2018-08-25,"1"
"2090","WSL131","MLG346","WSL",2018,2018,2018-08-25,"1"
"2091","BOHBU448","MLG82","BOB",2018,2018,2018-08-26,"2"
"2092","BOHBU449","MLG436","BOB",2018,2018,2018-08-26,"2"
"2093","BOHBU450","MLG198","BOB",2018,2018,2018-08-26,"2"
"2094","BOHBU451","MLG85","BOB",2018,2018,2018-08-26,"2"
"2095","BOHBU452","MLG106","BOB",2018,2018,2018-08-26,"2"
"2096","BOHBU455","MLG4","BOB",2018,2018,2018-08-26,"2"
"2097","BOHBU456","MLG106","BOB",2018,2018,2018-08-26,"2"
"2098","BOHBU457","MLG6","BOB",2018,2018,2018-08-26,"2"
"2099","BOHBU458","MLG196","BOB",2018,2018,2018-08-26,"2"
"2100","BOHBU459","MLG377","BOB",2018,2018,2018-08-26,"2"
"2101","BOHBU460","MLG82","BOB",2018,2018,2018-08-26,"2"
"2102","BOHBU461","MLG424","BOB",2018,2018,2018-08-26,"2"
"2103","BOHBU462","MLG116","BOB",2018,2018,2018-08-26,"2"
"2104","BOHBU463","MLG77","BOB",2018,2018,2018-08-26,"2"
"2105","BOHBU464","MLG378","BOB",2018,2018,2018-08-26,"2"
"2106","BOHBU465","MLG112","BOB",2018,2018,2018-08-26,"2"
"2107","KON144","MLG151","KON",2018,2018,2018-08-27,"4"
"2108","KON145","MLG151","KON",2018,2018,2018-08-27,"4"
"2109","KON146","MLG151","KON",2018,2018,2018-08-27,"4"
"2110","KON147","MLG176","KON",2018,2018,2018-08-27,"4"
"2111","KON148","MLG176","KON",2018,2018,2018-08-27,"4"
"2112","KON149","MLG176","KON",2018,2018,2018-08-27,"4"
"2113","KON150","MLG151","KON",2018,2018,2018-08-27,"4"
"2114","KON151","MLG176","KON",2018,2018,2018-08-27,"4"
"2115","BRU237","MLG136","BRU",2018,2018,2018-09-14,"4"
"2116","BRU238","MLG136","BRU",2018,2018,2018-09-14,"4"
"2117","BRU239","MLG136","BRU",2018,2018,2018-09-14,"4"
"2118","BUR156","MLG7","BUR",2018,2018,2018-09-15,"3"
"2119","BUR157","MLG1","BUR",2018,2018,2018-09-15,"3"
"2120","BUR158","MLG7","BUR",2018,2018,2018-09-15,"3"
"2121","BUR159","MLG7","BUR",2018,2018,2018-09-15,"3"
"2122","BUR160","MLG1","BUR",2018,2018,2018-09-15,"3"
"2123","BUR161","MLG7","BUR",2018,2018,2018-09-15,"3"
"2124","BUR163","MLG7","BUR",2018,2018,2018-09-15,"3"
"2125","BUR164","MLG1","BUR",2018,2018,2018-09-15,"3"
"2126","BUR165","MLG7","BUR",2018,2018,2018-09-15,"3"
"2127","BUR166","MLG7","BUR",2018,2018,2018-09-15,"3"
"2128","BOHBU466","MLG76","BOB",2018,2018,2018-09-16,"2"
"2129","BOHBU467","MLG76","BOB",2018,2018,2018-09-16,"2"
"2130","BOHBU468","MLG194","BOB",2018,2018,2018-09-16,"2"
"2131","BOHBU469","MLG377","BOB",2018,2018,2018-09-16,"2"
"2132","BOHBU470","MLG6","BOB",2018,2018,2018-09-16,"2"
"2133","BOHBU471","MLG106","BOB",2018,2018,2018-09-16,"2"
"2134","BOHBU472","MLG77","BOB",2018,2018,2018-09-16,"2"
"2135","BOHBU473","MLG6","BOB",2018,2018,2018-09-16,"2"
"2136","BOHBU474","MLG81","BOB",2018,2018,2018-09-16,"2"
"2137","BOHBU475","MLG81","BOB",2018,2018,2018-09-16,"2"
"2138","BOHBU477","MLG81","BOB",2018,2018,2018-09-16,"2"
"2139","BOHBU478","MLG382","BOB",2018,2018,2018-09-16,"2"
"2140","KON152","MLG151","KON",2018,2018,2018-09-16,"4"
"2141","KON153","MLG174","KON",2018,2018,2018-09-16,"4"
"2142","KON154","MLG151","KON",2018,2018,2018-09-16,"4"
"2143","KON155","MLG151","KON",2018,2018,2018-09-16,"4"
"2144","KON156","MLG151","KON",2018,2018,2018-09-16,"4"
"2145","KON157","MLG151","KON",2018,2018,2018-09-16,"4"
"2146","KON158","MLG151","KON",2018,2018,2018-09-16,"4"
"2147","KON159","MLG175","KON",2018,2018,2018-09-16,"4"
"2148","KON160","MLG151","KON",2018,2018,2018-09-16,"4"
"2149","KON161","MLG151","KON",2018,2018,2018-09-16,"4"
"2150","KON162","MLG174","KON",2018,2018,2018-09-16,"4"
"2151","KON164","MLG151","KON",2018,2018,2018-09-16,"4"
"2152","LIM216","MLG156","LIM",2018,2018,2018-09-16,"4"
"2153","LIM218","MLG156","LIM",2018,2018,2018-09-16,"4"
"2154","LIM219","MLG208","LIM",2018,2018,2018-09-16,"4"
"2155","LIM220","MLG156","LIM",2018,2018,2018-09-16,"4"
"2156","LIM221","MLG156","LIM",2018,2018,2018-09-16,"4"
"2157","LIM222","MLG208","LIM",2018,2018,2018-09-16,"4"
"2158","LIM223","MLG156","LIM",2018,2018,2018-09-16,"4"
"2159","LIM225","MLG156","LIM",2018,2018,2018-09-16,"4"
"2160","LIM226","MLG156","LIM",2018,2018,2018-09-16,"4"
"2161","LIM227","MLG156","LIM",2018,2018,2018-09-16,"4"
"2162","LIM228","MLG156","LIM",2018,2018,2018-09-16,"4"
"2163","WSL132","MLG346","WSL",2018,2018,2018-09-16,"1"
"2164","WSL133","MLG346","WSL",2018,2018,2018-09-16,"1"
"2165","WSL134","MLG346","WSL",2018,2018,2018-09-16,"1"
"2166","BRU240","MLG136","BRU",2018,2018,2018-10-06,"4"
"2167","BRU241","MLG136","BRU",2018,2018,2018-10-06,"4"
"2168","BRU242","MLG136","BRU",2018,2018,2018-10-06,"4"
"2169","BUR167","MLG1","BUR",2018,2018,2018-10-06,"3"
"2170","BUR168","MLG1","BUR",2018,2018,2018-10-06,"3"
"2171","BUR169","MLG1","BUR",2018,2018,2018-10-06,"3"
"2172","BUR172","MLG7","BUR",2018,2018,2018-10-06,"3"
"2173","BUR173","MLG7","BUR",2018,2018,2018-10-06,"3"
"2174","BUR174","MLG7","BUR",2018,2018,2018-10-06,"3"
"2175","BUR175","MLG1","BUR",2018,2018,2018-10-06,"3"
"2176","BUR176","MLG1","BUR",2018,2018,2018-10-06,"3"
"2177","BUR177","MLG7","BUR",2018,2018,2018-10-06,"3"
"2178","BUR178","MLG1","BUR",2018,2018,2018-10-06,"3"
"2179","LIM229","MLG156","LIM",2018,2018,2018-10-06,"4"
"2180","LIM230","MLG156","LIM",2018,2018,2018-10-06,"4"
"2181","LIM231","MLG156","LIM",2018,2018,2018-10-06,"4"
"2182","LIM232","MLG208","LIM",2018,2018,2018-10-06,"4"
"2183","LIM233","MLG156","LIM",2018,2018,2018-10-06,"4"
"2184","LIM234","MLG208","LIM",2018,2018,2018-10-06,"4"
"2185","BOHBU482","MLG117","BOB",2018,2018,2018-10-07,"2"
"2186","BOHBU485","MLG426","BOB",2018,2018,2018-10-07,"2"
"2187","BOHBU494","MLG218","BOB",2018,2018,2018-10-07,"2"
"2188","BOHBU495","MLG107","BOB",2018,2018,2018-10-07,"2"
"2189","BOHBU503","MLG85","BOB",2018,2018,2018-10-07,"2"
"2190","BOHBU504","MLG81","BOB",2018,2018,2018-10-07,"2"
"2191","BOHBU508","MLG6","BOB",2018,2018,2018-10-07,"2"
"2192","BOHBU509","MLG193","BOB",2018,2018,2018-10-07,"2"
"2193","BOHBU510","MLG77","BOB",2018,2018,2018-10-07,"2"
"2194","BOHBU512","MLG67","BOB",2018,2018,2018-10-07,"2"
"2195","KON166","MLG271","KON",2018,2018,2018-10-07,"4"
"2196","KON167","MLG176","KON",2018,2018,2018-10-07,"4"
"2197","KON168","MLG172","KON",2018,2018,2018-10-07,"4"
"2198","KON169","MLG172","KON",2018,2018,2018-10-07,"4"
"2199","KON171","MLG175","KON",2018,2018,2018-10-07,"4"
"2200","KON172","MLG151","KON",2018,2018,2018-10-07,"4"
"2201","KON173","MLG151","KON",2018,2018,2018-10-07,"4"
"2202","KON174","MLG151","KON",2018,2018,2018-10-07,"4"
"2203","BRU244","MLG208","BRU",2018,2018,2018-10-27,"4"
"2204","BRU245","MLG208","BRU",2018,2018,2018-10-27,"4"
"2205","BRU246","MLG136","BRU",2018,2018,2018-10-27,"4"
"2206","BRU247","MLG136","BRU",2018,2018,2018-10-27,"4"
"2207","BRU248","MLG156","BRU",2018,2018,2018-10-27,"4"
"2208","BUR180","MLG1","BUR",2018,2018,2018-10-27,"3"
"2209","BUR181","MLG1","BUR",2018,2018,2018-10-27,"3"
"2210","BUR182","MLG1","BUR",2018,2018,2018-10-27,"3"
"2211","BUR183","MLG1","BUR",2018,2018,2018-10-27,"3"
"2212","BUR184","MLG1","BUR",2018,2018,2018-10-27,"3"
"2213","BUR185","MLG7","BUR",2018,2018,2018-10-27,"3"
"2214","GEN007","MLG415","GEN",2018,2018,2018-10-27,"mixed"
"2215","LIM235","MLG208","LIM",2018,2018,2018-10-27,"4"
"2216","LIM236","MLG208","LIM",2018,2018,2018-10-27,"4"
"2217","KON176","MLG151","KON",2018,2018,2018-10-28,"4"
"2218","KON177","MLG151","KON",2018,2018,2018-10-28,"4"
"2219","KON178","MLG151","KON",2018,2018,2018-10-28,"4"
"2220","KON179","MLG151","KON",2018,2018,2018-10-28,"4"
"2221","KON180","MLG172","KON",2018,2018,2018-10-28,"4"
"2222","KON181","MLG269","KON",2018,2018,2018-10-28,"4"
"2223","KON182","MLG170","KON",2018,2018,2018-10-28,"4"
"2224","KON183","MLG178","KON",2018,2018,2018-10-28,"4"
"2225","KON184","MLG151","KON",2018,2018,2018-10-28,"4"
"2226","BOHBU521","MLG77","BOB",2018,2018,2018-10-29,"2"
"2227","BOHBU522","MLG67","BOB",2018,2018,2018-10-29,"2"
"2228","BOHBU524","MLG106","BOB",2018,2018,2018-10-29,"2"
"2229","BUR186","MLG1","BUR",2018,2018,2018-11-17,"3"
"2230","LIM237","MLG9","LIM",2018,2018,2018-11-18,"3"
"2231","LIM238","MLG208","LIM",2018,2018,2018-11-18,"4"
"2232","HAN025","MLG284","HAN",2018,2018,2018-12-08,"4"
"2233","LIM239","MLG208","LIM",2018,2018,2018-12-08,"4"
"2234","KON185","MLG178","KON",2018,2018,2018-12-10,"4"
"2235","KON186","MLG151","KON",2018,2018,2018-12-11,"4"
"2236","HAN074","MLG351","HAN",2019,2019,2019-06-16,"4"
"2237","HAN075","MLG351","HAN",2019,2019,2019-06-16,"4"
"2238","HAN076","MLG351","HAN",2019,2019,2019-06-16,"4"
"2239","WSL135","MLG346","WSL",2019,2019,2019-06-18,"1"
"2240","WSL136","MLG346","WSL",2019,2019,2019-06-18,"1"
"2241","WSL137","MLG346","WSL",2019,2019,2019-06-18,"1"
"2242","WSL138","MLG346","WSL",2019,2019,2019-06-18,"1"
"2243","WSL139","MLG346","WSL",2019,2019,2019-06-18,"1"
"2244","KON188","MLG180","KON",2019,2019,2019-07-07,"4"
"2245","WSL140","MLG346","WSL",2019,2019,2019-07-07,"1"
"2246","WSL141","MLG346","WSL",2019,2019,2019-07-07,"1"
"2247","WSL142","MLG346","WSL",2019,2019,2019-07-07,"1"
"2248","WSL143","MLG346","WSL",2019,2019,2019-07-07,"1"
"2249","WSL144","MLG346","WSL",2019,2019,2019-07-07,"1"
"2250","WSL145","MLG346","WSL",2019,2019,2019-07-07,"1"
"2251","WSL146","MLG346","WSL",2019,2019,2019-07-07,"1"
"2252","WSL147","MLG346","WSL",2019,2019,2019-07-07,"1"
"2253","WSL148","MLG346","WSL",2019,2019,2019-07-07,"1"
"2254","WSL149","MLG346","WSL",2019,2019,2019-07-07,"1"
"2255","WSL150","MLG346","WSL",2019,2019,2019-07-29,"1"
"2256","WSL151","MLG346","WSL",2019,2019,2019-07-29,"1"
"2257","WSL152","MLG346","WSL",2019,2019,2019-07-29,"1"
"2258","WSL153","MLG346","WSL",2019,2019,2019-07-29,"1"
"2259","WSL154","MLG346","WSL",2019,2019,2019-07-29,"1"
"2260","WSL155","MLG346","WSL",2019,2019,2019-07-29,"1"
"2261","WSL156","MLG346","WSL",2019,2019,2019-07-29,"1"
"2262","WSL157","MLG346","WSL",2019,2019,2019-07-29,"1"
"2263","WSL158","MLG346","WSL",2019,2019,2019-07-29,"1"
"2264","WSL159","MLG346","WSL",2019,2019,2019-07-29,"1"
"2265","WSL160","MLG346","WSL",2019,2019,2019-07-29,"1"
"2266","WSL161","MLG346","WSL",2019,2019,2019-07-29,"1"
"2267","WSL162","MLG346","WSL",2019,2019,2019-07-29,"1"
"2268","WSL163","MLG346","WSL",2019,2019,2019-07-29,"1"
"2269","WSL164","MLG346","WSL",2019,2019,2019-07-29,"1"
"2270","WSL165","MLG346","WSL",2019,2019,2019-07-29,"1"
"2271","WSL166","MLG346","WSL",2019,2019,2019-08-18,"1"
"2272","WSL167","MLG346","WSL",2019,2019,2019-08-18,"1"
"2273","WSL168","MLG346","WSL",2019,2019,2019-08-18,"1"
"2274","WSL169","MLG346","WSL",2019,2019,2019-08-18,"1"
"2275","WSL170","MLG345","WSL",2019,2019,2019-08-18,"4"
"2276","WSL171","MLG346","WSL",2019,2019,2019-08-18,"1"
"2277","WSL172","MLG346","WSL",2019,2019,2019-08-18,"1"
"2278","WSL173","MLG346","WSL",2019,2019,2019-08-18,"1"
"2279","WSL174","MLG346","WSL",2019,2019,2019-08-18,"1"
"2280","WSL175","MLG346","WSL",2019,2019,2019-08-18,"1"
"2281","WSL176","MLG346","WSL",2019,2019,2019-08-18,"1"
"2282","WSL177","MLG345","WSL",2019,2019,2019-08-18,"4"
"2283","WSL178","MLG346","WSL",2019,2019,2019-08-18,"1"
"2284","KON193","MLG267","KON",2019,2019,2019-08-24,"4"
"2285","KON195","MLG151","KON",2019,2019,2019-09-08,"4"
"2286","KON196","MLG151","KON",2019,2019,2019-09-08,"4"
"2287","WSL179","MLG346","WSL",2019,2019,2019-09-11,"1"
"2288","WSL180","MLG346","WSL",2019,2019,2019-09-11,"1"
