"","Code","MLG","Site_1_abrev","truffle_year","Sampling_year","Sampling_date","clusterssign(q>0.5)"
"1702","LIM057","MLG208","LIM",2016,2016,2016-11-13,"cluster1"
"1703","LIM058","MLG212","LIM",2016,2016,2016-11-13,"cluster4"
"1704","LIM059","MLG212","LIM",2016,2016,2016-11-13,"cluster4"
"1705","LIM060","MLG212","LIM",2016,2016,2016-11-13,"cluster4"
"1706","LIM061","MLG44","LIM",2016,2016,2016-11-13,"mixed"
"1707","LIM062","MLG212","LIM",2016,2016,2016-11-13,"cluster4"
"1708","WSL053","MLG346","WSL",2016,2016,2016-11-13,"cluster6"
"1709","WSL053","MLG346","WSL",2016,2016,2016-11-13,"cluster6"
"1710","WSL054","MLG346","WSL",2016,2016,2016-11-13,"cluster6"
"1711","WSL054","MLG346","WSL",2016,2016,2016-11-13,"cluster6"
"1712","WSL055","MLG346","WSL",2016,2016,2016-11-13,"cluster6"
"1713","WSL055","MLG346","WSL",2016,2016,2016-11-13,"cluster6"
"1714","WSL056","MLG346","WSL",2016,2016,2016-11-13,"cluster6"
"1715","WSL056","MLG346","WSL",2016,2016,2016-11-13,"cluster6"
"1716","WSL057","MLG346","WSL",2016,2016,2016-11-13,"cluster6"
"1717","WSL057","MLG346","WSL",2016,2016,2016-11-13,"cluster6"
"1718","FREI148","MLG354","FRE",2016,2016,2016-11-30,"cluster3"
"1719","FREI149","MLG354","FRE",2016,2016,2016-11-30,"cluster3"
"1720","FREI150","MLG354","FRE",2016,2016,2016-11-30,"cluster3"
"1721","FREI151","MLG354","FRE",2016,2016,2016-11-30,"cluster3"
"1722","FREI152","MLG354","FRE",2016,2016,2016-11-30,"cluster3"
"1723","FREI153","MLG354","FRE",2016,2016,2016-11-30,"cluster3"
"1724","FREI154","MLG354","FRE",2016,2016,2016-11-30,"cluster3"
"1725","FREI155","MLG354","FRE",2016,2016,2016-11-30,"cluster3"
"1726","BRU114","MLG449","BRU",2016,2016,2016-12-04,"cluster3"
"1727","BRU114","MLG449","BRU",2016,2016,2016-12-04,"cluster3"
"1728","BRU115","MLG8","BRU",2016,2016,2016-12-04,"cluster3"
"1729","BRU116","MLG9","BRU",2016,2016,2016-12-04,"cluster3"
"1730","BRU116","MLG9","BRU",2016,2016,2016-12-04,"cluster3"
"1731","BRU118","MLG449","BRU",2016,2016,2016-12-04,"cluster3"
"1732","BRU118","MLG449","BRU",2016,2016,2016-12-04,"cluster3"
"1733","BRU119","MLG449","BRU",2016,2016,2016-12-04,"cluster3"
"1734","BRU119","MLG449","BRU",2016,2016,2016-12-04,"cluster3"
"1735","BRU120","MLG449","BRU",2016,2016,2016-12-04,"cluster3"
"1736","BRU120","MLG449","BRU",2016,2016,2016-12-04,"cluster3"
"1737","BRU121","MLG449","BRU",2016,2016,2016-12-04,"cluster3"
"1738","BRU121","MLG449","BRU",2016,2016,2016-12-04,"cluster3"
"1739","HAN001","MLG284","HAN",2016,2016,2016-12-04,"mixed"
"1740","KON84","MLG151","KON",2016,2016,2016-12-04,"cluster6"
"1741","KON93","MLG176","KON",2016,2016,2016-12-04,"cluster6"
"1742","KON96","MLG151","KON",2016,2016,2016-12-04,"cluster6"
"1743","LIM063","MLG208","LIM",2016,2016,2016-12-04,"cluster1"
"1744","LIM063","MLG208","LIM",2016,2016,2016-12-04,"cluster1"
"1745","LIM064","MLG208","LIM",2016,2016,2016-12-04,"cluster1"
"1746","LIM064","MLG208","LIM",2016,2016,2016-12-04,"cluster1"
"1747","LIM065","MLG208","LIM",2016,2016,2016-12-04,"cluster1"
"1748","LIM065","MLG208","LIM",2016,2016,2016-12-04,"cluster1"
"1749","LIM066","MLG33","LIM",2016,2016,2016-12-04,"cluster6"
"1750","LIM067","MLG33","LIM",2016,2016,2016-12-04,"cluster6"
"1751","LIM068","MLG416","LIM",2016,2016,2016-12-04,"mixed"
"1752","LIM069","MLG9","LIM",2016,2016,2016-12-04,"cluster3"
"1753","LIM069","MLG9","LIM",2016,2016,2016-12-04,"cluster3"
"1754","LIM070","MLG9","LIM",2016,2016,2016-12-04,"cluster3"
"1755","LIM070","MLG9","LIM",2016,2016,2016-12-04,"cluster3"
"1756","LIM071","MLG416","LIM",2016,2016,2016-12-04,"mixed"
"1757","LIM072","MLG156","LIM",2016,2016,2016-12-04,"cluster6"
"1758","LIM072","MLG156","LIM",2016,2016,2016-12-04,"cluster6"
"1759","SCHLIDR121","MLG283","SCD",2016,2016,2016-12-04,"cluster2"
"1760","SCHLIDR122","MLG283","SCD",2016,2016,2016-12-04,"cluster2"
"1761","WSL058","MLG346","WSL",2016,2016,2016-12-04,"cluster6"
"1762","WSL058","MLG346","WSL",2016,2016,2016-12-04,"cluster6"
"1763","WSL059","MLG346","WSL",2016,2016,2016-12-04,"cluster6"
"1764","WSL059","MLG346","WSL",2016,2016,2016-12-04,"cluster6"
"1765","BOHBU240","MLG76","BOB",2016,2016,2016-12-05,"cluster1"
"1766","BOHBU241","MLG447","BOB",2016,2016,2016-12-05,"cluster5"
"1767","BOHBU242","MLG81","BOB",2016,2016,2016-12-05,"cluster1"
"1768","BOHBU242","MLG81","BOB",2016,2016,2016-12-05,"cluster1"
"1769","BOHBU246","MLG378","BOB",2016,2016,2016-12-05,"cluster4"
"1770","BOHBU247","MLG70","BOB",2016,2016,2016-12-05,"cluster1"
"1771","BOHBU248","MLG169","BOB",2016,2016,2016-12-05,"cluster1"
"1772","BRU123","MLG449","BRU",2016,2016,2016-12-25,"cluster3"
"1773","BRU123","MLG449","BRU",2016,2016,2016-12-25,"cluster3"
"1774","BRU124","MLG449","BRU",2016,2016,2016-12-25,"cluster3"
"1775","BRU124","MLG449","BRU",2016,2016,2016-12-25,"cluster3"
"1776","BRU128","MLG449","BRU",2016,2016,2016-12-25,"cluster3"
"1777","BRU128","MLG449","BRU",2016,2016,2016-12-25,"cluster3"
"1778","KON100","MLG172","KON",2016,2016,2016-12-25,"cluster6"
"1779","KON102","MLG176","KON",2016,2016,2016-12-25,"cluster6"
"1780","KON97","MLG151","KON",2016,2016,2016-12-25,"cluster6"
"1781","KON98","MLG173","KON",2016,2016,2016-12-25,"cluster6"
"1782","LIM073","MLG449","LIM",2016,2016,2016-12-25,"cluster3"
"1783","LIM073","MLG449","LIM",2016,2016,2016-12-25,"cluster3"
"1784","LIM074","MLG158","LIM",2016,2016,2016-12-25,"cluster6"
"1785","BOHBU253","MLG429","BOB",2016,2016,2016-12-26,"cluster4"
"1786","BOHBU254","MLG423","BOB",2016,2016,2016-12-26,"cluster4"
"1787","BOHBU255","MLG436","BOB",2016,2016,2016-12-26,"mixed"
"1788","BOHBU257","MLG3","BOB",2016,2016,2016-12-26,"cluster4"
"1789","BOHBU259","MLG6","BOB",2016,2016,2016-12-26,"cluster4"
"1790","BOHBU260","MLG381","BOB",2016,2016,2016-12-26,"cluster4"
"1791","BOHBU261","MLG423","BOB",2016,2016,2016-12-26,"cluster4"
"1792","BOHBU262","MLG196","BOB",2016,2016,2016-12-26,"cluster1"
"1793","BOHBU263","MLG381","BOB",2016,2016,2016-12-26,"cluster4"
"1794","BOHBU264","MLG423","BOB",2016,2016,2016-12-26,"cluster4"
"1795","HAN035","MLG347","HAN",2016,2017,2017-01-14,"cluster6"
"1796","HAN036","MLG347","HAN",2016,2017,2017-01-14,"cluster6"
"1797","HAN037","MLG347","HAN",2016,2017,2017-01-14,"cluster6"
"1798","HAN038","MLG347","HAN",2016,2017,2017-01-14,"cluster6"
"1799","LIM075","MLG208","LIM",2016,2017,2017-01-15,"cluster1"
"1800","LIM075","MLG208","LIM",2016,2017,2017-01-15,"cluster1"
"1801","LIM076","MLG208","LIM",2016,2017,2017-01-15,"cluster1"
"1802","LIM076","MLG208","LIM",2016,2017,2017-01-15,"cluster1"
"1803","BRU129","MLG449","BRU",2016,2017,2017-01-16,"cluster3"
"1804","BRU129","MLG449","BRU",2016,2017,2017-01-16,"cluster3"
"1805","BRU130","MLG449","BRU",2016,2017,2017-01-16,"cluster3"
"1806","BRU130","MLG449","BRU",2016,2017,2017-01-16,"cluster3"
"1807","BRU131","MLG449","BRU",2016,2017,2017-01-16,"cluster3"
"1808","BRU131","MLG449","BRU",2016,2017,2017-01-16,"cluster3"
"1809","BRU132","MLG449","BRU",2016,2017,2017-02-05,"cluster3"
"1810","BRU132","MLG449","BRU",2016,2017,2017-02-05,"cluster3"
"1811","BRU133","MLG449","BRU",2016,2017,2017-02-05,"cluster3"
"1812","BRU133","MLG449","BRU",2016,2017,2017-02-05,"cluster3"
"1813","HAN027","MLG347","HAN",2016,2017,2017-02-05,"cluster6"
"1814","HAN028","MLG347","HAN",2016,2017,2017-02-05,"cluster6"
"1815","HAN029","MLG347","HAN",2016,2017,2017-02-05,"cluster6"
"1816","HAN030","MLG347","HAN",2016,2017,2017-02-05,"cluster6"
"1817","HAN031","MLG347","HAN",2016,2017,2017-02-05,"cluster6"
"1818","KON109","MLG151","KON",2016,2017,2017-02-05,"cluster6"
"1819","NEUCH39","MLG274","NEU",2016,2017,2017-02-05,"cluster6"
"1820","NEUCH40","MLG274","NEU",2016,2017,2017-02-05,"cluster6"
"1821","BRU135","MLG449","BRU",2016,2017,2017-02-25,"cluster3"
"1822","BRU135","MLG449","BRU",2016,2017,2017-02-25,"cluster3"
"1823","LIM078","MLG140","LIM",2016,2017,2017-02-25,"cluster6"
"1824","LIM079","MLG208","LIM",2016,2017,2017-02-25,"cluster1"
"1825","LIM079","MLG208","LIM",2016,2017,2017-02-25,"cluster1"
"1826","LIM080","MLG156","LIM",2016,2017,2017-02-25,"cluster6"
"1827","LIM080","MLG156","LIM",2016,2017,2017-02-25,"cluster6"
"1828","HAN032","MLG347","HAN",2016,2017,2017-02-26,"cluster6"
"1829","HAN033","MLG347","HAN",2016,2017,2017-02-26,"cluster6"
"1830","HAN040","MLG351","HAN",2016,2017,2017-02-26,"cluster6"
"1831","WSL060","MLG346","WSL",2016,2017,2017-03-02,"cluster6"
"1832","WSL060","MLG346","WSL",2016,2017,2017-03-02,"cluster6"
"1833","LIM082","MLG156","LIM",2016,2017,2017-04-10,"cluster6"
"1834","LIM082","MLG156","LIM",2016,2017,2017-04-10,"cluster6"
"1835","LIM083","MLG208","LIM",2016,2017,2017-04-30,"cluster1"
"1836","LIM083","MLG208","LIM",2016,2017,2017-04-30,"cluster1"
"1837","LIM085","MLG156","LIM",2016,2017,2017-04-30,"cluster6"
"1838","LIM085","MLG156","LIM",2016,2017,2017-04-30,"cluster6"
"1839","LIM086","MLG156","LIM",2016,2017,2017-04-30,"cluster6"
"1840","LIM086","MLG156","LIM",2016,2017,2017-04-30,"cluster6"
"1841","LIM087","MLG156","LIM",2017,2017,2017-06-09,"cluster6"
"1842","LIM087","MLG156","LIM",2017,2017,2017-06-09,"cluster6"
"1843","BOHBU265","MLG67","BOB",2017,2017,2017-06-11,"cluster1"
"1844","BOHBU266","MLG67","BOB",2017,2017,2017-06-11,"cluster1"
"1845","BOHBU267","MLG81","BOB",2017,2017,2017-06-11,"cluster1"
"1846","BOHBU267","MLG81","BOB",2017,2017,2017-06-11,"cluster1"
"1847","BOHBU268","MLG81","BOB",2017,2017,2017-06-11,"cluster1"
"1848","BOHBU268","MLG81","BOB",2017,2017,2017-06-11,"cluster1"
"1849","HAN041","MLG351","HAN",2017,2017,2017-06-11,"cluster6"
"1850","HAN042","MLG351","HAN",2017,2017,2017-06-11,"cluster6"
"1851","HAN045","MLG351","HAN",2017,2017,2017-06-11,"cluster6"
"1852","HAN046","MLG351","HAN",2017,2017,2017-06-11,"cluster6"
"1853","HAN047","MLG351","HAN",2017,2017,2017-06-11,"cluster6"
"1854","HAN048","MLG351","HAN",2017,2017,2017-06-11,"cluster6"
"1855","HAN049","MLG351","HAN",2017,2017,2017-06-11,"cluster6"
"1856","HAN050","MLG351","HAN",2017,2017,2017-06-11,"cluster6"
"1857","HAN051","MLG351","HAN",2017,2017,2017-06-11,"cluster6"
"1858","HAN052","MLG351","HAN",2017,2017,2017-06-11,"cluster6"
"1859","LIM090","MLG156","LIM",2017,2017,2017-06-12,"cluster6"
"1860","LIM090","MLG156","LIM",2017,2017,2017-06-12,"cluster6"
"1861","LIM092","MLG208","LIM",2017,2017,2017-06-12,"cluster1"
"1862","LIM092","MLG208","LIM",2017,2017,2017-06-12,"cluster1"
"1863","LIM093","MLG156","LIM",2017,2017,2017-06-12,"cluster6"
"1864","LIM093","MLG156","LIM",2017,2017,2017-06-12,"cluster6"
"1865","LIM094","MLG208","LIM",2017,2017,2017-06-12,"cluster1"
"1866","LIM094","MLG208","LIM",2017,2017,2017-06-12,"cluster1"
"1867","BRU137","MLG449","BRU",2017,2017,2017-07-01,"cluster3"
"1868","BRU137","MLG449","BRU",2017,2017,2017-07-01,"cluster3"
"1869","BRU140","MLG449","BRU",2017,2017,2017-07-01,"cluster3"
"1870","BRU140","MLG449","BRU",2017,2017,2017-07-01,"cluster3"
"1871","LIM095","MLG156","LIM",2017,2017,2017-07-01,"cluster6"
"1872","LIM095","MLG156","LIM",2017,2017,2017-07-01,"cluster6"
"1873","LIM096","MLG208","LIM",2017,2017,2017-07-01,"cluster1"
"1874","LIM096","MLG208","LIM",2017,2017,2017-07-01,"cluster1"
"1875","LIM097","MLG156","LIM",2017,2017,2017-07-01,"cluster6"
"1876","LIM097","MLG156","LIM",2017,2017,2017-07-01,"cluster6"
"1877","LIM098","MLG156","LIM",2017,2017,2017-07-01,"cluster6"
"1878","LIM098","MLG156","LIM",2017,2017,2017-07-01,"cluster6"
"1879","LIM099","MLG416","LIM",2017,2017,2017-07-01,"mixed"
"1880","WSL061","MLG346","WSL",2017,2017,2017-07-01,"cluster6"
"1881","WSL061","MLG346","WSL",2017,2017,2017-07-01,"cluster6"
"1882","WSL062","MLG346","WSL",2017,2017,2017-07-01,"cluster6"
"1883","WSL062","MLG346","WSL",2017,2017,2017-07-01,"cluster6"
"1884","WSL063","MLG346","WSL",2017,2017,2017-07-01,"cluster6"
"1885","WSL063","MLG346","WSL",2017,2017,2017-07-01,"cluster6"
"1886","WSL064","MLG346","WSL",2017,2017,2017-07-01,"cluster6"
"1887","WSL064","MLG346","WSL",2017,2017,2017-07-01,"cluster6"
"1888","WSL065","MLG346","WSL",2017,2017,2017-07-01,"cluster6"
"1889","WSL065","MLG346","WSL",2017,2017,2017-07-01,"cluster6"
"1890","WSL066","MLG346","WSL",2017,2017,2017-07-01,"cluster6"
"1891","WSL066","MLG346","WSL",2017,2017,2017-07-01,"cluster6"
"1892","WSL067","MLG346","WSL",2017,2017,2017-07-01,"cluster6"
"1893","WSL067","MLG346","WSL",2017,2017,2017-07-01,"cluster6"
"1894","BOHBU269","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1895","BOHBU269","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1896","BOHBU270","MLG82","BOB",2017,2017,2017-07-02,"cluster1"
"1897","BOHBU271","MLG77","BOB",2017,2017,2017-07-02,"cluster1"
"1898","BOHBU272","MLG68","BOB",2017,2017,2017-07-02,"cluster1"
"1899","BOHBU273","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1900","BOHBU273","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1901","BOHBU274","MLG77","BOB",2017,2017,2017-07-02,"cluster1"
"1902","BOHBU275","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1903","BOHBU275","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1904","BOHBU276","MLG67","BOB",2017,2017,2017-07-02,"cluster1"
"1905","BOHBU277","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1906","BOHBU277","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1907","BOHBU278","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1908","BOHBU278","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1909","BOHBU279","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1910","BOHBU279","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1911","BOHBU280","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1912","BOHBU280","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1913","BOHBU281","MLG68","BOB",2017,2017,2017-07-02,"cluster1"
"1914","BOHBU282","MLG198","BOB",2017,2017,2017-07-02,"cluster1"
"1915","BOHBU283","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1916","BOHBU283","MLG81","BOB",2017,2017,2017-07-02,"cluster1"
"1917","BOHBU284","MLG82","BOB",2017,2017,2017-07-02,"cluster1"
"1918","BOHBU285","MLG197","BOB",2017,2017,2017-07-02,"cluster1"
"1919","BOHBU286","MLG67","BOB",2017,2017,2017-07-02,"cluster1"
"1920","HAN002","MLG164","HAN",2017,2017,2017-07-02,"cluster2"
"1921","HAN003","MLG164","HAN",2017,2017,2017-07-02,"cluster2"
"1922","HAN004","MLG164","HAN",2017,2017,2017-07-02,"cluster2"
"1923","HAN005","MLG164","HAN",2017,2017,2017-07-02,"cluster2"
"1924","HAN006","MLG164","HAN",2017,2017,2017-07-02,"cluster2"
"1925","HAN008","MLG284","HAN",2017,2017,2017-07-02,"mixed"
"1926","SCHLIGR337","MLG281","SCL",2017,2017,2017-07-05,"cluster2"
"1927","WSL068","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1928","WSL068","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1929","WSL069","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1930","WSL069","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1931","WSL070","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1932","WSL070","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1933","WSL071","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1934","WSL071","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1935","WSL072","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1936","WSL072","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1937","WSL073","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1938","WSL073","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1939","WSL074","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1940","WSL074","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1941","WSL075","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1942","WSL075","MLG346","WSL",2017,2017,2017-07-16,"cluster6"
"1943","FREI156","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1944","FREI157","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1945","FREI158","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1946","FREI159","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1947","FREI160","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1948","FREI161","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1949","FREI162","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1950","FREI163","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1951","FREI164","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1952","FREI165","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1953","FREI166","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1954","FREI167","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1955","FREI168","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1956","FREI169","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1957","FREI170","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1958","FREI171","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1959","FREI172","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1960","FREI173","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1961","FREI174","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1962","FREI175","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1963","FREI176","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1964","FREI177","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1965","FREI179","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1966","FREI180","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1967","FREI182","MLG354","FRE",2017,2017,2017-07-21,"cluster3"
"1968","FREI183","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1969","FREI185","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1970","FREI186","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1971","FREI187","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1972","FREI188","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1973","FREI189","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1974","FREI190","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1975","FREI191","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1976","FREI192","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1977","FREI193","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1978","FREI194","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1979","FREI195","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1980","FREI196","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1981","FREI197","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1982","FREI198","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1983","FREI199","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1984","FREI200","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1985","FREI201","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1986","FREI202","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1987","FREI203","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1988","FREI204","MLG354","FRE",2017,2017,2017-07-22,"cluster3"
"1989","HAN009","MLG164","HAN",2017,2017,2017-07-22,"cluster2"
"1990","HAN055","MLG351","HAN",2017,2017,2017-07-22,"cluster6"
"1991","BOHBU287","MLG67","BOB",2017,2017,2017-07-23,"cluster1"
"1992","BOHBU288","MLG67","BOB",2017,2017,2017-07-23,"cluster1"
"1993","BOHBU289","MLG81","BOB",2017,2017,2017-07-23,"cluster1"
"1994","BOHBU289","MLG81","BOB",2017,2017,2017-07-23,"cluster1"
"1995","BOHBU290","MLG68","BOB",2017,2017,2017-07-23,"cluster1"
"1996","BOHBU291","MLG81","BOB",2017,2017,2017-07-23,"cluster1"
"1997","BOHBU291","MLG81","BOB",2017,2017,2017-07-23,"cluster1"
"1998","BOHBU292","MLG77","BOB",2017,2017,2017-07-23,"cluster1"
"1999","BOHBU293","MLG81","BOB",2017,2017,2017-07-23,"cluster1"
"2000","BOHBU293","MLG81","BOB",2017,2017,2017-07-23,"cluster1"
"2001","LIM100","MLG208","LIM",2017,2017,2017-07-25,"cluster1"
"2002","LIM100","MLG208","LIM",2017,2017,2017-07-25,"cluster1"
"2003","LIM101","MLG32","LIM",2017,2017,2017-07-25,"cluster4"
"2004","LIM101","MLG32","LIM",2017,2017,2017-07-25,"cluster4"
"2005","LIM102","MLG96","LIM",2017,2017,2017-07-25,"cluster6"
"2006","LIM103","MLG208","LIM",2017,2017,2017-07-25,"cluster1"
"2007","LIM103","MLG208","LIM",2017,2017,2017-07-25,"cluster1"
"2008","LIM104","MLG156","LIM",2017,2017,2017-07-25,"cluster6"
"2009","LIM104","MLG156","LIM",2017,2017,2017-07-25,"cluster6"
"2010","LIM105","MLG156","LIM",2017,2017,2017-07-25,"cluster6"
"2011","LIM105","MLG156","LIM",2017,2017,2017-07-25,"cluster6"
"2012","SCHLIGR344","MLG297","SCL",2017,2017,2017-07-25,"cluster2"
"2013","BRU141","MLG449","BRU",2017,2017,2017-07-26,"cluster3"
"2014","BRU141","MLG449","BRU",2017,2017,2017-07-26,"cluster3"
"2015","BRU142","MLG449","BRU",2017,2017,2017-07-26,"cluster3"
"2016","BRU142","MLG449","BRU",2017,2017,2017-07-26,"cluster3"
"2017","BRU143","MLG224","BRU",2017,2017,2017-07-26,"cluster2"
"2018","FRIC75","MLG227","FRI",2017,2017,2017-08-12,"cluster2"
"2019","FRIC76","MLG227","FRI",2017,2017,2017-08-12,"cluster2"
"2020","LIM106","MLG156","LIM",2017,2017,2017-08-12,"cluster6"
"2021","LIM106","MLG156","LIM",2017,2017,2017-08-12,"cluster6"
"2022","LIM107","MLG156","LIM",2017,2017,2017-08-12,"cluster6"
"2023","LIM107","MLG156","LIM",2017,2017,2017-08-12,"cluster6"
"2024","LIM108","MLG208","LIM",2017,2017,2017-08-12,"cluster1"
"2025","LIM108","MLG208","LIM",2017,2017,2017-08-12,"cluster1"
"2026","LIM109","MLG208","LIM",2017,2017,2017-08-12,"cluster1"
"2027","LIM109","MLG208","LIM",2017,2017,2017-08-12,"cluster1"
"2028","LIM110","MLG416","LIM",2017,2017,2017-08-12,"mixed"
"2029","LIM111","MLG156","LIM",2017,2017,2017-08-12,"cluster6"
"2030","LIM111","MLG156","LIM",2017,2017,2017-08-12,"cluster6"
"2031","LIM112","MLG416","LIM",2017,2017,2017-08-12,"mixed"
"2032","LIM113","MLG208","LIM",2017,2017,2017-08-12,"cluster1"
"2033","LIM113","MLG208","LIM",2017,2017,2017-08-12,"cluster1"
"2034","WSL076","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2035","WSL076","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2036","WSL077","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2037","WSL077","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2038","WSL078","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2039","WSL078","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2040","WSL079","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2041","WSL079","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2042","WSL080","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2043","WSL080","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2044","WSL081","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2045","WSL081","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2046","WSL082","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2047","WSL082","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2048","WSL083","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2049","WSL083","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2050","WSL084","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2051","WSL084","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2052","WSL085","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2053","WSL085","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2054","WSL086","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2055","WSL086","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2056","WSL087","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2057","WSL087","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2058","WSL088","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2059","WSL088","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2060","WSL089","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2061","WSL089","MLG346","WSL",2017,2017,2017-08-15,"cluster6"
"2062","BOHBU296","MLG376","BOB",2017,2017,2017-08-17,"cluster4"
"2063","BOHBU297","MLG67","BOB",2017,2017,2017-08-17,"cluster1"
"2064","BOHBU298","MLG81","BOB",2017,2017,2017-09-01,"cluster1"
