Sample,MLG,PSex,aest06_1,aest07_1,aest15_1,aest26_1,aest28_1,aest35_1,aest36_1,aest01_1,aest10_1,aest18_1,aest24_1,aest25_1,aest29_1,aest31_1
WSL134,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL135,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL136,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL137,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL138,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL139,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL140,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL141,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL142,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL143,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL144,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL145,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL146,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL147,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL148,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL149,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL150,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL151,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL152,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL153,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL154,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL155,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL156,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL157,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL158,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL159,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL160,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL161,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL162,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL163,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL164,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL165,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL166,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL167,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL168,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL169,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL171,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL172,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL173,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL174,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL175,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL176,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL178,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL179,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL180,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL181,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL182,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL183,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL184,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL185,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL186,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL187,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL188,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL189,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL190,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL191,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL192,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL193,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL194,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL195,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL196,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL197,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL198,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL199,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL200,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL201,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL202,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL203,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL204,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL205,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL206,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL207,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL208,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL209,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL210,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL211,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL212,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL213,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL214,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL215,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL216,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL217,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL218,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL219,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL220,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL221,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL222,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL223,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL224,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL225,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL226,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL227,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL228,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL229,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL230,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL231,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL232,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL233,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL234,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL235,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL237,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL238,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL239,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL240,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL242,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL243,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL244,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL245,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL246,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL247,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL248,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL249,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL250,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL251,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL252,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL253,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL254,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL255,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL256,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL257,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL258,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL259,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL260,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL261,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL262,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL263,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL264,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL265,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL266,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL267,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL268,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL269,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL270,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL271,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL272,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL273,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL274,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL275,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL276,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL277,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL278,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL279,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL280,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL281,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
WSL282,MLG346,-1.#IND,224,261,312,178,353,148,322,236,295,160,298,128,211,308
HAN035,MLG347,7.94E-14,224,261,312,178,356,148,326,248,280,144,298,122,216,308
HAN036,MLG347,7.94E-14,224,261,312,178,356,148,326,248,280,144,298,122,216,308
HAN037,MLG347,7.94E-14,224,261,312,178,356,148,326,248,280,144,298,122,216,308
HAN038,MLG347,7.94E-14,224,261,312,178,356,148,326,248,280,144,298,122,216,308
HAN027,MLG347,7.94E-14,224,261,312,178,356,148,326,248,280,144,298,122,216,308
HAN028,MLG347,7.94E-14,224,261,312,178,356,148,326,248,280,144,298,122,216,308
HAN029,MLG347,7.94E-14,224,261,312,178,356,148,326,248,280,144,298,122,216,308
HAN030,MLG347,7.94E-14,224,261,312,178,356,148,326,248,280,144,298,122,216,308
HAN031,MLG347,7.94E-14,224,261,312,178,356,148,326,248,280,144,298,122,216,308
HAN032,MLG347,7.94E-14,224,261,312,178,356,148,326,248,280,144,298,122,216,308
HAN033,MLG347,7.94E-14,224,261,312,178,356,148,326,248,280,144,298,122,216,308
HAN034,MLG347,7.94E-14,224,261,312,178,356,148,326,248,280,144,298,122,216,308
RIETH54,MLG348,-,224,261,312,178,383,148,326,236,280,160,295,128,211,308
RIETH11,MLG349,-,224,261,312,178,383,148,326,242,280,160,295,128,211,308
RIETH16,MLG350,0,224,261,312,178,383,148,326,248,280,160,295,128,211,308
RIETH35,MLG350,0,224,261,312,178,383,148,326,248,280,160,295,128,211,308
RIETH55,MLG350,0,224,261,312,178,383,148,326,248,280,160,295,128,211,308
RIETH56,MLG350,0,224,261,312,178,383,148,326,248,280,160,295,128,211,308
HAN040,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN041,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN042,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN045,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN046,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN047,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN048,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN049,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN050,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN051,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN052,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN055,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN056,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN057,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN058,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN059,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN061,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN062,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN065,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN066,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN067,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN068,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN069,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN070,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN071,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN074,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN075,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN076,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
HAN072,MLG351,1.44E-13,224,261,312,178,389,148,322,236,280,144,298,128,221,308
UEBERL42,MLG352,-,230,256,312,175,383,148,322,242,295,144,298,128,211,308
ALD64,MLG353,-,230,261,312,145,356,148,326,236,295,140,298,128,211,308
FREI1,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI2,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI3,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI6,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI7,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI8,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI11,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI12,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI13,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI14,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI15,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI17,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI19,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI20,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI21,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI22,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI23,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI24,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI29,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI31,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI32,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI33,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI34,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI35,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI36,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI38,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI39,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI40,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI41,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI42,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI43,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI44,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI45,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI46,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI47,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI48,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI49,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI51,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI52,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI53,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI56,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI57,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI60,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI61,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI63,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI66,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI67,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI72,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI74,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI75,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI77,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI78,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI82,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI83,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI80,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI81,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI100,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI102,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI103,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI104,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI105,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI106,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI107,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI108,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI109,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI110,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI111,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI112,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI113,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI114,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI86,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI87,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI88,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI90,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI93,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI94,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI95,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI96,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI97,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI98,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
FREI99,MLG354,0,230,266,317,157,401,152,326,254,294,136,304,137,204,313
